wals code	glottocode	name	latitude	longitude	macroarea	genus	family	sample 100	sample 200
bil	bilu1245	Bilua	-7.75	156.666666667	Papunesia	Bilua	Solomons East Papuan	False	False
hno	nort2938	Haida (Northern)	54.0	-132.5	North America	Haida	Haida	False	False
guh	guhu1244	Guhu-Samane	-8.0	147.333333333	Papunesia	Binanderean	Trans-New Guinea	False	False
kwm	kwaa1269	Kwami	10.4166666667	11.0	Africa	West Chadic	Afro-Asiatic	False	False
iga	inga1252	Inga	1.0	-77.0	South America	Quechuan	Quechuan	False	False
sir	siar1238	Siar	-4.66666666667	152.916666667	Papunesia	Oceanic	Austronesian	False	False
mru	maru1249	Maru	23.5	98.5	Eurasia	Burmese-Lolo	Sino-Tibetan	False	False
ctw	cata1286	Catawba	35.5	-80.5	North America	Siouan	Siouan	False	False
wrm	ware1253	Warembori	-1.66666666667	137.583333333	Papunesia	South Halmahera - West New Guinea	Austronesian	False	False
gon	sout2711	Gondi	19.0	81.0	Eurasia	South-Central Dravidian	Dravidian	False	False
png	pang1287	Pangwa	-10.0	34.75	Africa	Bantoid	Niger-Congo	False	False
dmi	dumi1241	Dumi	27.25	86.6666666667	Eurasia	Mahakiranti	Sino-Tibetan	False	False
pga	pila1245	Pilagá	-25.0	-60.0	South America	Guaicuruan	Guaicuruan	False	False
djr	jaru1254	Djaru	-18.75	128.0	Australia	Pama-Nyungan	Australian	False	False
ygn	yagn1238	Yaghnobi	39.0	69.0	Eurasia	Iranian	Indo-European	False	False
kgu	kalk1246	Kalkatungu	-21.0	139.5	Australia	Pama-Nyungan	Australian	False	False
goj	guja1253	Gojri	32.75	76.25	Eurasia	Indic	Indo-European	False	False
amn	aman1265	Amanab	-3.58333333333	141.25	Papunesia	Border	Border	False	False
bri	brib1243	Bribri	9.41666666667	-83.0	North America	Talamanca	Chibchan	False	True
sti	stie1250	Stieng	11.8333333333	106.75	Eurasia	Bahnaric	Austro-Asiatic	False	False
boa	kuni1265	Boazi	-7.0	141.333333333	Papunesia	Marind Proper	Marind	False	False
dyu	dyul1238	Dyula	9.83333333333	-4.66666666667	Africa	Western Mande	Niger-Congo	False	False
nnk	nank1250	Nankina	-5.78333333333	146.45	Papunesia	Finisterre-Huon	Trans-New Guinea	False	False
trm	suri1267	Tirmaga	5.75	35.25	Africa	Surmic	Nilo-Saharan	False	False
fli	west2454	Ful (Liptako)	13.5	0.5	Africa	Northern Atlantic	Niger-Congo	False	False
nev	toho1245	Nevome	31.0	-112.5	North America	Tepiman	Uto-Aztecan	False	False
ada	adam1238	Adamorobe Sign Language	5.83333333333	-0.166666666667	Africa	Sign Languages	other	False	False
cur	curr1243	Curripaco	2.5	-68.5	South America	Northern Arawakan	Arawakan	False	False
kmb	ndei1235	Kombai	-5.58333333333	140.0	Papunesia	Awju-Dumut	Trans-New Guinea	False	False
bnb	buna1275	Bunuba	-17.75	125.75	Australia	Bunuban	Australian	False	True
bnd	band1352	Bandi	8.08333333333	-10.25	Africa	Western Mande	Niger-Congo	False	False
alx	bata1292	Alas	3.66666666667	97.8333333333	Papunesia	Northwest Sumatra-Barrier Islands	Austronesian	False	False
ssl	kore1273	South Korean Sign Language	37.0	128.0	Eurasia	Sign Languages	other	False	False
pol	poli1260	Polish	52.0	20.0	Eurasia	Slavic	Indo-European	False	False
obo	obol1243	Obolo	4.58333333333	7.83333333333	Africa	Cross River	Niger-Congo	False	False
gut	gour1243	Gurma (Togo)	10.75	0.666666666667	Africa	Gur	Niger-Congo	False	False
mnx	manx1243	Manx	54.1666666667	-4.5	Eurasia	Celtic	Indo-European	False	False
jrn	juru1256	Juruna	-5.0	-54.5	South America	Tupi-Guaraní	Tupian	False	False
ago	ango1258	Angolar	0.25	6.5	Africa	Creoles and Pidgins	other	False	False
cab	cabe1245	Cabécar	9.75	-83.4166666667	North America	Talamanca	Chibchan	False	False
shn	shon1251	Shona	-18.0	31.0	Africa	Bantoid	Niger-Congo	False	False
als	alse1251	Alsea	44.6666666667	-123.916666667	North America	Alsea	Oregon Coast	False	False
vla	vlaa1235	Vlaamse Gebarentaal	51.0	4.0	Eurasia	Sign Languages	other	False	False
mro	moro1285	Moro	11.0	30.1666666667	Africa	Heiban	Niger-Congo	False	False
ory	orya1242	Orya	-2.75	139.833333333	Papunesia	Orya	Tor-Orya	False	False
lah	lahu1253	Lahu	20.0	98.1666666667	Eurasia	Burmese-Lolo	Sino-Tibetan	False	False
bis	biss1248	Bisa	11.5	-0.5	Africa	Eastern Mande	Niger-Congo	False	False
que	quec1382	Quechan	32.8333333333	-114.333333333	North America	Yuman	Hokan	False	False
dgo	dong1290	Dongo	3.0	30.0	Africa	Ubangi	Niger-Congo	False	False
aln	alun1238	Alune	-3.0	128.333333333	Papunesia	Central Malayo-Polynesian	Austronesian	False	False
akr	arik1262	Arikara	45.5	-100.5	North America	Caddoan	Caddoan	False	False
khg	khal1275	Khaling	27.5	86.6666666667	Eurasia	Mahakiranti	Sino-Tibetan	False	False
khk	khak1248	Khakas	53.0	90.0	Eurasia	Turkic	Altaic	False	False
hau	haus1257	Hausa	12.0	7.0	Africa	West Chadic	Afro-Asiatic	True	True
chg	chan1313	Chang	26.3333333333	94.75	Eurasia	Northern Naga	Sino-Tibetan	False	False
bat	bata1301	Batak	10.25	119.083333333	Papunesia	Greater Central Philippine	Austronesian	False	False
crt	chor1274	Chorote	-22.5	-62.5	South America	Matacoan	Matacoan	False	False
uld	wuzl1236	Uldeme	10.95	14.1166666667	Africa	Biu-Mandara	Afro-Asiatic	False	False
tgb	tagb1258	Tagbanwa (Aborlan)	9.5	118.5	Papunesia	Greater Central Philippine	Austronesian	False	False
pgl	ping1243	Pingilapese	6.21666666667	160.7	Papunesia	Oceanic	Austronesian	False	False
akh	akha1245	Akha	21.8333333333	99.8333333333	Eurasia	Burmese-Lolo	Sino-Tibetan	False	False
yrr	pume1238	Yaruro	7.0	-68.0	South America	Yaruro	Yaruro	False	False
srb	sorb1249	Sorbian	51.5	14.0	Eurasia	Slavic	Indo-European	False	False
wn	wikn1245	Wik Ngathana	-13.9166666667	141.5	Australia	Pama-Nyungan	Australian	False	False
tgn	tugu1245	Tugun	-7.71666666667	126.75	Papunesia	Central Malayo-Polynesian	Austronesian	False	False
krw	koro1312	Korowai	-5.25	140.0	Papunesia	Awju-Dumut	Trans-New Guinea	False	False
ise	isek1239	Isekiri	5.66666666667	5.5	Africa	Defoid	Niger-Congo	False	False
cma	chim1309	Chimila	10.0	-74.0	South America	Chimila	Chibchan	False	False
nph	narp1239	Nar-Phu	28.6666666667	84.25	Eurasia	Bodic	Sino-Tibetan	False	False
plg	nucl1291	Palaung	22.6666666667	96.6666666667	Eurasia	Palaung-Khmuic	Austro-Asiatic	False	False
brh	brah1256	Brahui	28.5	67.0	Eurasia	Northern Dravidian	Dravidian	False	True
laz	lazz1240	Laz	41.5	41.5	Eurasia	Kartvelian	Kartvelian	False	False
mop	mopa1243	Mopan	16.5833333333	-88.6666666667	North America	Mayan	Mayan	False	False
urm	urum1249	Urum	47.1166666667	37.55	Eurasia	Turkic	Altaic	False	False
lsb	braz1236	Língua de Sinais Brasileira	-15.0	-48.0	South America	Sign Languages	other	False	False
tid	tido1248	Tidore	0.75	127.5	Papunesia	North Halmaheran	West Papuan	False	False
oji	east2542	Ojibwa (Eastern)	46.0	-80.0	North America	Algonquian	Algic	False	False
bfi	bafi1243	Bafia	5.0	11.1666666667	Africa	Bantoid	Niger-Congo	False	False
tiv	tivv1240	Tiv	7.5	9.0	Africa	Bantoid	Niger-Congo	False	False
ktb	kitu1246	Kituba	-5.0	17.5	Africa	Creoles and Pidgins	other	False	False
psl	plai1235	Plains-Indians Sign Language	40.0	-100.0	North America	Sign Languages	other	False	False
tsi	nucl1649	Tsimshian (Coast)	52.5	-129.0	North America	Tsimshianic	Penutian	False	True
ywl	yoku1256	Yawelmani	35.4166666667	-119.0	North America	Yokuts	Penutian	False	False
bsl	brit1235	British Sign Language	52.0	-1.0	Eurasia	Sign Languages	other	False	False
abi	abip1241	Abipón	-29.0	-61.0	South America	Guaicuruan	Guaicuruan	False	True
naf	nafa1258	Nafaanra	8.0	-2.58333333333	Africa	Gur	Niger-Congo	False	False
hnn	hanu1241	Hanunóo	12.3333333333	121.25	Papunesia	Greater Central Philippine	Austronesian	False	False
bad	bade1248	Bade	12.8333333333	10.5	Africa	West Chadic	Afro-Asiatic	False	False
grm	gour1243	Gurma	12.25	1.0	Africa	Gur	Niger-Congo	False	False
tor	rata1244	Toratán	1.08333333333	124.833333333	Papunesia	Sangiric	Austronesian	False	False
auy	awiy1238	Auyana	-6.5	145.75	Papunesia	Eastern Highlands	Trans-New Guinea	False	False
yar	yare1248	Yareba	-9.5	148.5	Papunesia	Yareban	Yareban	False	False
sum	sumo1243	Sumu	13.0	-84.5	North America	Misumalpan	Misumalpan	False	False
ron	ronn1241	Ron	9.0	8.75	Africa	West Chadic	Afro-Asiatic	False	False
mts	mati1255	Matis	-4.41666666667	-70.25	South America	Panoan	Panoan	False	False
iaa	iaai1238	Iaai	-20.4166666667	166.583333333	Papunesia	Oceanic	Austronesian	False	False
isi	isir1237	Isirawa	-1.83333333333	138.5	Papunesia	Kwerba	Kwerba	False	False
ksu	kash1274	Kashubian	54.0	18.0	Eurasia	Slavic	Indo-European	False	False
for	fore1270	Fore	-6.75	145.5	Papunesia	Eastern Highlands	Trans-New Guinea	False	False
rru	nyor1246	Runyoro-Rutooro	1.5	31.3333333333	Africa	Bantoid	Niger-Congo	False	False
adi	adio1239	Adioukrou	5.41666666667	-4.58333333333	Africa	Kwa	Niger-Congo	False	False
nua	nuau1240	Nuaulu	-3.25	129.166666667	Papunesia	Central Malayo-Polynesian	Austronesian	False	False
moj	moha1256	Mojave	34.6666666667	-114.583333333	North America	Yuman	Hokan	False	False
sru	sela1259	Selaru	-8.2	131.0	Papunesia	Central Malayo-Polynesian	Austronesian	False	False
swi	sawa1247	Sawai	0.5	128.0	Papunesia	South Halmahera - West New Guinea	Austronesian	False	False
nas	naas1242	Nasioi	-6.33333333333	155.583333333	Papunesia	East Bougainville	East Bougainville	False	False
com	maor1244	Comorian	-12.0	44.0	Africa	Bantoid	Niger-Congo	False	False
kac	kach1279	Kachari	26.5	91.0	Eurasia	Bodo-Garo	Sino-Tibetan	False	False
jar	jara1263	Jarawa (in Nigeria)	9.5	10.5	Africa	Bantoid	Niger-Congo	False	False
urk	urub1250	Urubú-Kaapor	-2.33333333333	-46.5	South America	Tupi-Guaraní	Tupian	False	True
cai	suri1267	Chai	5.33333333333	35.3333333333	Africa	Surmic	Nilo-Saharan	False	False
pin	pint1250	Pintupi	-23.0	129.0	Australia	Pama-Nyungan	Australian	False	False
apt	apat1240	Apatani	27.5	93.75	Eurasia	Tani	Sino-Tibetan	False	False
som	soma1255	Somali	3.0	45.0	Africa	Eastern Cushitic	Afro-Asiatic	False	False
nzs	newz1236	New Zealand Sign Language	-43.0	172.0	Papunesia	Sign Languages	other	False	False
ngb	ngba1285	Ngbaka (Minagende)	3.5	20.0	Africa	Gbaya-Manza-Ngbaka	Niger-Congo	False	False
hai	haid1248	Haida	53.0	-132.0	North America	Haida	Haida	False	True
ojs	seve1240	Ojibwa (Severn)	53.0	-90.0	North America	Algonquian	Algic	False	False
mic	mikm1235	Micmac	45.0	-63.0	North America	Algonquian	Algic	False	False
cpn	chep1245	Chepang	27.6666666667	84.75	Eurasia	Mahakiranti	Sino-Tibetan	False	False
dar	dara1250	Darai	24.0	84.0	Eurasia	Indic	Indo-European	False	False
qcu	cusc1236	Quechua (Cuzco)	-14.5	-71.0	South America	Quechuan	Quechuan	False	False
wic	wich1260	Wichita	33.3333333333	-97.3333333333	North America	Caddoan	Caddoan	True	True
pod	park1239	Podoko	11.0	14.0833333333	Africa	Biu-Mandara	Afro-Asiatic	False	False
svc	kash1274	Slovincian	54.0	16.0	Eurasia	Slavic	Indo-European	False	False
kan	khan1278	Kana	4.75	7.41666666667	Africa	Cross River	Niger-Congo	False	False
tha	thai1261	Thai	16.0	101.0	Eurasia	Kam-Tai	Tai-Kadai	True	True
kon	koon1244	Kongo	-5.0	15.0	Africa	Bantoid	Niger-Congo	False	True
mol	roma1327	Moldavian	47.0	29.0	Eurasia	Romance	Indo-European	False	False
ngi	wang1291	Ngiyambaa	-31.75	145.5	Australia	Pama-Nyungan	Australian	True	True
sui	suii1243	Sui	26.0	107.5	Eurasia	Kam-Tai	Tai-Kadai	False	False
lng	leng1262	Lengua	-22.5	-59.0	South America	Mascoian	Mascoian	False	False
tki	tuki1240	Tuki	4.58333333333	11.5	Africa	Bantoid	Niger-Congo	False	False
tif	tifa1245	Tifal	-5.0	141.333333333	Papunesia	Ok	Trans-New Guinea	False	False
col	chol1281	Chol	17.75	-92.5	North America	Mayan	Mayan	False	False
ppc	piap1246	Piapoco	4.0	-69.5	South America	Northern Arawakan	Arawakan	False	False
trn	tere1279	Terêna	-20.0	-56.0	South America	Bolivia-Parana	Arawakan	False	False
hui	huic1243	Huichol	22.0	-104.0	North America	Corachol	Uto-Aztecan	False	False
kly	kala1377	Kala Lagaw Ya	-10.1166666667	142.116666667	Papunesia	Pama-Nyungan	Australian	False	False
ond	onei1249	Oneida	43.0	-75.6666666667	North America	Northern Iroquoian	Iroquoian	True	True
vas	vasa1239	Vasavi	24.5	71.5	Eurasia	Indic	Indo-European	False	False
dun	duna1248	Duna	-5.5	142.5	Papunesia	Duna	Trans-New Guinea	False	False
nkk	naka1260	Nakkara	-12.1166666667	134.416666667	Australia	Nakkara	Australian	False	False
nat	natc1249	Natchez	31.75	-91.3333333333	North America	Natchez	Natchez	False	False
mrc	rong1264	Marchha	30.25	79.5833333333	Eurasia	Bodic	Sino-Tibetan	False	False
tye	tyar1236	Tyeraity	-13.0	130.333333333	Australia	Northern Daly	Australian	False	False
ata	atay1247	Atayal	24.5	121.333333333	Papunesia	Atayalic	Austronesian	False	False
kas	kash1277	Kashmiri	34.0	76.0	Eurasia	Indic	Indo-European	False	False
ebi	ebir1243	Ebira	8.16666666667	7.0	Africa	Nupoid	Niger-Congo	False	False
kob	kobo1249	Kobon	-5.16666666667	144.333333333	Papunesia	Madang	Trans-New Guinea	False	True
kel	kele1258	Kele	-2.08333333333	147.083333333	Papunesia	Oceanic	Austronesian	False	False
wgu	waru1264	Warrungu	-18.0	145.0	Australia	Pama-Nyungan	Australian	False	False
sik	sika1262	Sika	-8.7	122.25	Papunesia	Central Malayo-Polynesian	Austronesian	False	False
slo	slov1268	Slovene	46.0	15.0	Eurasia	Slavic	Indo-European	False	False
atb	aral1243	Aralle-Tabulahan	-2.75	119.25	Papunesia	South Sulawesi	Austronesian	False	False
muo	muon1246	Muong	20.5	105.083333333	Eurasia	Viet-Muong	Austro-Asiatic	False	True
lac	laca1243	Lacandón	17.0	-91.5	North America	Mayan	Mayan	False	False
min	mina1268	Minangkabau	-1.0	101.0	Papunesia	Malayo-Sumbawan	Austronesian	False	False
wai	waiw1244	Wai Wai	1.0	-59.0	South America	Cariban	Cariban	False	False
hlb	halb1244	Halbi	21.0	81.0	Eurasia	Indic	Indo-European	False	False
loz	lozi1239	Lozi	-17.8333333333	26.0	Africa	Bantoid	Niger-Congo	False	False
mgn	magu1243	Magindanao	6.83333333333	124.5	Papunesia	Greater Central Philippine	Austronesian	False	False
buy	buli1254	Buli (in Ghana)	10.5	-1.25	Africa	Gur	Niger-Congo	False	False
kaa	karo1305	Karó (Arára)	-10.3333333333	-62.0	South America	Ramarama	Tupian	False	False
lan	lang1324	Lango	2.16666666667	33.0	Africa	Nilotic	Nilo-Saharan	True	True
kuq	kumy1244	Kumyk	43.0	47.3333333333	Eurasia	Turkic	Altaic	False	False
bmb	bimo1239	Bimoba	10.5	0.0	Africa	Gur	Niger-Congo	False	False
yir	yiry1245	Yir Yiront	-14.8333333333	141.833333333	Australia	Pama-Nyungan	Australian	False	False
suk	suki1245	Suki	-8.0	141.75	Papunesia	Suki	Gogodala-Suki	False	False
kbo	apma1241	Kambot	-4.25	144.133333333	Papunesia	Botin	Lower Sepik-Ramu	False	False
nte	norw1255	Norsk Tegnspråk	61.0	9.0	Eurasia	Sign Languages	other	False	False
lml	nucl1327	Limilngan	-12.5	131.916666667	Australia	Limilngan	Australian	False	False
lis	lisu1250	Lisu	26.0	98.0	Eurasia	Burmese-Lolo	Sino-Tibetan	False	False
blt	balt1258	Balti	35.0	76.0	Eurasia	Bodic	Sino-Tibetan	False	False
dyi	dyir1250	Dyirbal	-17.8333333333	145.583333333	Australia	Pama-Nyungan	Australian	False	False
ila	ilaa1246	Ila	-15.5833333333	26.5	Africa	Bantoid	Niger-Congo	False	False
sto	ston1242	Stoney	53.75	-116.5	North America	Siouan	Siouan	False	False
ved	vedd1240	Vedda	7.0	81.0	Eurasia	Indic	Indo-European	False	False
amo	amoo1242	Amo	10.3333333333	8.66666666667	Africa	Kainji	Niger-Congo	False	False
git	gitx1241	Gitksan	55.3333333333	-127.75	North America	Tsimshianic	Penutian	False	False
chh	seba1251	Chaha	8.112935	37.93267	Africa	Semitic	Afro-Asiatic	False	False
eko	koti1238	Ekoti	-16.5	39.5	Africa	Bantoid	Niger-Congo	False	False
sge	song1303	Songe	-6.83333333333	22.0	Africa	Bantoid	Niger-Congo	False	False
gav	gavi1246	Gavião	-10.6666666667	-62.0	South America	Monde	Tupian	False	False
buu	buru1303	Buru	-3.5	126.5	Papunesia	Central Malayo-Polynesian	Austronesian	False	False
jav	java1254	Javanese	-7.0	111.0	Papunesia	Javanese	Austronesian	False	False
ane	anem1249	Anêm	-5.58333333333	149.083333333	Papunesia	Anêm	Anêm	False	False
bgi	bagr1243	Bagri	29.5833333333	74.3333333333	Eurasia	Indic	Indo-European	False	False
tik	tika1246	Tikar	5.83333333333	11.6666666667	Africa	Bantoid	Niger-Congo	False	False
fas	fasu1242	Fasu	-6.58333333333	143.333333333	Papunesia	Fasu	Trans-New Guinea	False	False
yki	yuki1243	Yuki	39.6666666667	-123.5	North America	Yukian	Wappo-Yukian	False	False
trw	torw1241	Torwali	34.25	72.0	Eurasia	Indic	Indo-European	False	False
cmc	come1251	Comecrudo	25.8333333333	-99.0	North America	Comecrudan	Comecrudan	False	False
bsr	bass1258	Basari	12.6666666667	-13.0	Africa	Northern Atlantic	Niger-Congo	False	False
tsw	tswa1253	Tswana	-24.0	26.0	Africa	Bantoid	Niger-Congo	False	False
bxj	bayu1240	Bayungu	-23.0	114.0	Australia	Pama-Nyungan	Australian	False	False
ggd	guga1239	Gugadj	-18.5	140.5	Australia	Pama-Nyungan	Australian	False	False
mrj	ngad1258	Mirniny	-31.0	129.0	Australia	Pama-Nyungan	Australian	False	False
wkw	waka1274	Wagawaga	-26.5	152.5	Australia	Pama-Nyungan	Australian	False	False
agb	legb1242	Leggbó	6.0	8.0	Africa	Cross River	Niger-Congo	False	False
ncm	ntch1242	Ncàm	9.33333333333	0.666666666667	Africa	Gur	Niger-Congo	False	False
knz	kham1282	Kham (Tibetan) (Nangchen)	32.5	96.5	Eurasia	Bodic	Sino-Tibetan	False	False
khd	kham1282	Kham (Dege)	31.8333333333	98.5833333333	Eurasia	Bodic	Sino-Tibetan	False	False
xns	kana1283	Kanashi	32.0833333333	77.25	Eurasia	Bodic	Sino-Tibetan	False	False
agd	dupa1235	Agta (Dupaningan)	18.0	122.083333333	Papunesia	Greater Central Philippine	Austronesian	False	False
bwc	west2560	Bajau (West Coast)	6.33333333333	116.333333333	Papunesia	Sama-Bajaw	Austronesian	False	False
psw	port1285	Port Sandwich	-16.5	167.75	Papunesia	Oceanic	Austronesian	False	False
lmu	lame1260	Lamen	-16.5833333333	168.166666667	Papunesia	Oceanic	Austronesian	False	False
bhu	mund1320	Bhumij	21.3333333333	86.5	Eurasia	Munda	Austro-Asiatic	False	False
sah	sahu1245	Sahu	1.16666666667	127.5	Papunesia	North Halmaheran	West Papuan	False	False
khr	khar1287	Kharia	22.5	84.3333333333	Eurasia	Munda	Austro-Asiatic	False	False
yal	kosa1249	Yale (Kosarek)	-4.08333333333	139.5	Papunesia	Mek	Trans-New Guinea	False	False
ktc	katc1249	Katcha	10.8333333333	29.6666666667	Africa	Kadugli	Kadugli	False	False
nmd	samo1303	Nomad	-6.16666666667	142.25	Papunesia	East Strickland	East Strickland	False	False
gla	gela1261	Gelao	22.9166666667	105.5	Eurasia	Kadai	Tai-Kadai	False	False
kuz	mati1250	Kulamanen	7.75	125.0	Papunesia	Greater Central Philippine	Austronesian	False	False
swt	swat1243	Swati	-26.5	31.0	Africa	Bantoid	Niger-Congo	False	False
den	deni1241	Dení	-6.0	-67.0	South America	Arauan	Arauan	False	False
kit	kits1249	Kitsai	31.8333333333	-96.5	North America	Caddoan	Caddoan	False	False
blq	nucl1695	Bole	11.3333333333	11.25	Africa	West Chadic	Afro-Asiatic	False	False
mhk	mehe1243	Mehek	-3.75	142.5	Papunesia	Tama Sepik	Sepik	False	False
mmp	mamp1244	Mampruli	10.3333333333	-0.666666666667	Africa	Gur	Niger-Congo	False	False
mpy	mapo1246	Mapoyo	6.0	-67.0	South America	Cariban	Cariban	False	False
wiy	wiyo1248	Wiyot	40.8333333333	-124.166666667	North America	Wiyot	Algic	False	False
nke	nkem1242	Nkem	6.58333333333	8.58333333333	Africa	Bantoid	Niger-Congo	False	False
tnd	tind1238	Tindi	42.3666666667	46.25	Eurasia	Avar-Andic-Tsezic	Nakh-Daghestanian	False	False
hop	hopi1249	Hopi	36.0	-110.0	North America	Hopi	Uto-Aztecan	False	False
yav	hava1248	Yavapai	34.0	-113.333333333	North America	Yuman	Hokan	False	False
bia	bila1255	Bira	1.0	28.75	Africa	Bantoid	Niger-Congo	False	False
ald	alla1248	Alladian	5.16666666667	-4.33333333333	Africa	Kwa	Niger-Congo	False	False
kym	nort2690	Krymchak	45.0	34.25	Eurasia	Turkic	Altaic	False	False
usl	urub1243	Urubú Sign Language	-2.33333333333	-46.0	South America	Sign Languages	other	False	False
nza	nzak1247	Nzakara	5.0	23.0	Africa	Ubangi	Niger-Congo	False	False
kls	kali1308	Kalispel	48.0	-117.0	North America	Interior Salish	Salishan	False	False
ana	arao1248	Araona	-12.3333333333	-67.75	South America	Tacanan	Tacanan	False	True
bru	east2332	Bru (Eastern)	17.3333333333	106.0	Eurasia	Katuic	Austro-Asiatic	False	False
aus	aust1271	Auslan	-30.0	145.0	Australia	Sign Languages	other	False	False
lmh	lama1277	Lamaholot	-8.25	122.916666667	Papunesia	Central Malayo-Polynesian	Austronesian	False	False
seb	kups1238	Sebei	1.33333333333	34.5833333333	Africa	Nilotic	Nilo-Saharan	False	False
cor	elna1235	Cora	22.1666666667	-104.833333333	North America	Corachol	Uto-Aztecan	False	False
plb	pola1255	Polabian	51.0	12.8333333333	Eurasia	Slavic	Indo-European	False	False
mhm	besi1244	Mah Meri	2.83333333333	101.5	Eurasia	Aslian	Austro-Asiatic	False	False
kot	kota1263	Kota	11.5	77.1666666667	Eurasia	Southern Dravidian	Dravidian	False	False
hup	hupa1239	Hupa	41.0833333333	-123.666666667	North America	Athapaskan	Na-Dene	False	False
gul	gula1269	Gula (in Central African Republic)	9.5	22.5	Africa	Bongo-Bagirmi	Nilo-Saharan	False	False
myo	mayo1264	Mayo	26.0	-108.0	North America	Cahita	Uto-Aztecan	False	False
ror	waim1251	Roro	-8.75	146.583333333	Papunesia	Oceanic	Austronesian	False	False
thd	thad1238	Thadou	24.4166666667	93.9166666667	Eurasia	Kuki-Chin	Sino-Tibetan	False	False
mbt	mang1394	Mangbetu	2.5	26.5	Africa	Mangbetu	Nilo-Saharan	False	False
iva	ivat1242	Ivatan	20.5	122.0	Papunesia	Batanic	Austronesian	False	False
rsh	shug1248	Rushan	38.1666666667	71.5	Eurasia	Iranian	Indo-European	False	False
smd	sema1269	Semandang	-0.75	110.5	Papunesia	Land Dayak	Austronesian	False	False
kjn	kunj1245	Kunjen	-16.5	142.5	Australia	Pama-Nyungan	Australian	False	False
mku	mara1386	Maranungku	-13.6666666667	130.0	Australia	Western Daly	Australian	False	True
ymi	yami1254	Yami	22.0	121.5	Papunesia	Batanic	Austronesian	False	False
